time unit: s, DAT_ADC, DAT_ADC[9], DAT_ADC[8], DAT_ADC[7], DAT_ADC[6], DAT_ADC[5], DAT_ADC[4], DAT_ADC[3], DAT_ADC[2], DAT_ADC[1], DAT_ADC[0], OTR_ADC, KEY[0], ramv:inst16|q, ramv:inst16|q[7], ramv:inst16|q[6], ramv:inst16|q[5], ramv:inst16|q[4], ramv:inst16|q[3], ramv:inst16|q[2], ramv:inst16|q[1], ramv:inst16|q[0], ramv:inst19|q, ramv:inst19|q[7], ramv:inst19|q[6], ramv:inst19|q[5], ramv:inst19|q[4], ramv:inst19|q[3], ramv:inst19|q[2], ramv:inst19|q[1], ramv:inst19|q[0], Cnt_sin2cos:inst3|CntOutPhaseShift[0..9], Cnt_sin2cos:inst3|CntOutPhaseShift[9]~9, Cnt_sin2cos:inst3|CntOutPhaseShift[8]~8, Cnt_sin2cos:inst3|CntOutPhaseShift[7]~7, Cnt_sin2cos:inst3|CntOutPhaseShift[6]~6, Cnt_sin2cos:inst3|CntOutPhaseShift[5]~5, Cnt_sin2cos:inst3|CntOutPhaseShift[4]~4, Cnt_sin2cos:inst3|CntOutPhaseShift[3]~3, Cnt_sin2cos:inst3|CntOutPhaseShift[2]~2, Cnt_sin2cos:inst3|CntOutPhaseShift[1]~1, Cnt_sin2cos:inst3|CntOutPhaseShift[0]~0, Cnt_sin2cos:inst3|CntOut[0..9], Cnt_sin2cos:inst3|CntOut[9]~9, Cnt_sin2cos:inst3|CntOut[8]~8, Cnt_sin2cos:inst3|CntOut[7]~7, Cnt_sin2cos:inst3|CntOut[6]~6, Cnt_sin2cos:inst3|CntOut[5]~5, Cnt_sin2cos:inst3|CntOut[4]~4, Cnt_sin2cos:inst3|CntOut[3]~3, Cnt_sin2cos:inst3|CntOut[2]~2, Cnt_sin2cos:inst3|CntOut[1]~1, Cnt_sin2cos:inst3|CntOut[0]~0, PLL:inst20|c0, PLL:inst20|c1, DAT_DAC, DAT_DAC[11], DAT_DAC[10], DAT_DAC[9], DAT_DAC[8], DAT_DAC[7], DAT_DAC[6], DAT_DAC[5], DAT_DAC[4], DAT_DAC[3], DAT_DAC[2], DAT_DAC[1], DAT_DAC[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, XXXXXXXX, X, X, X, X, X, X, X, X, XXXXXXXX, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
1554, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 740, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 717, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1893, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
1555, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 718, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1893, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
1556, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 718, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1893, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 
1557, 510, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 718, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1860, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
1558, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 718, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1860, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
1559, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 743, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 718, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1860, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
1560, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1860, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
1561, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1860, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
1562, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1829, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
1563, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1829, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
1564, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 742, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 719, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1829, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
1565, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 720, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1829, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
1566, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 720, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1829, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 
1567, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 720, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1797, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
1568, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 720, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1797, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
1569, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 745, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 720, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1797, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
1570, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 721, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1797, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
1571, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 721, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1797, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
1572, 507, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 721, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1767, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
1573, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 721, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1767, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
1574, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 744, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 721, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1767, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
1575, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1767, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
1576, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1767, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 
1577, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1735, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
1578, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1735, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
1579, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 747, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 722, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1735, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
1580, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 723, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1735, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
1581, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 723, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1735, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 
1582, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 723, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1706, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1583, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 723, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1706, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1584, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 746, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 723, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1706, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1585, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 724, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1706, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1586, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 724, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1706, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 
1587, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 724, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1675, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
1588, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 724, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1675, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
1589, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 749, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 724, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1675, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
1590, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1675, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
1591, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1675, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 
1592, 506, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1646, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
1593, 511, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1646, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
1594, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 748, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 725, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1646, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
1595, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 726, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1646, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
1596, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 726, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1646, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
1597, 509, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 726, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1615, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1598, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 726, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1615, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1599, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 751, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 726, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1615, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1600, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 727, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1615, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1601, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 727, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1615, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 
1602, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 727, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1587, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1603, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 727, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1587, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1604, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 750, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 727, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1587, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1605, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1587, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1606, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1587, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 
1607, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1558, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1608, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1558, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1609, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 753, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 728, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1558, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1610, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 729, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1558, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1611, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 729, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1558, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 
1612, 508, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 01111111, 0, 1, 1, 1, 1, 1, 1, 1, 752, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 729, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1531, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 
